image_id,image_path,text_desc,weight,color,season,taste,shape,label,id
ComfyUI_00173_.png,https://drive.google.com/file/d/1tspXH_8FTneL1L3MBiOg8a1VUAtssgh7/view?usp=drivesdk,A sunset-colored object with a orb-like silhouette.,201.8,Red,Autumn,Juicy,Round,apple,573
ComfyUI_00170_.png,https://drive.google.com/file/d/1yTTJ2JkhxJEQZeXftR-6VTiXDknvBxHI/view?usp=drivesdk,An organic object that feels sleek to the touch and looks orb-like.,175.4,Dark Red,Year Round,Sweet,Small-Round,apple,574
ComfyUI_00153_.png,https://drive.google.com/file/d/1-O5JprLlWrsmRIP3uDzEsgX2rUwceY6E/view?usp=drivesdk,An organic specimen that feels glossy to the touch and looks globe-shaped.,234.5,Red,Year Round,Sweet,Small-Round,apple,575
ComfyUI_00152_.png,https://drive.google.com/file/d/12V2TUK19TNqqTCkRUANYeXSpFeCcdbCj/view?usp=drivesdk,A palm-sized specimen distinguishable by its orange-hued hue and round form.,209,Red,Year Round,Tart,Asymmetric,apple,576
ComfyUI_00158_.png,https://drive.google.com/file/d/14nj3JHTnEJW8leyYirou2WJE_pKfLdCF/view?usp=drivesdk,An organic organic matter that feels shiny to the touch and looks circular.,215,Red,Year Round,Sweet,Conical,apple,577
ComfyUI_00160_.png,https://drive.google.com/file/d/1A89TnCWFNbTgLsohv_tT5fezLfl7yqG3/view?usp=drivesdk,This specimen is globe-shaped and features a glossy appearance.,185.5,Green,Autumn,Crisp,Conical,apple,578
ComfyUI_00162_.png,https://drive.google.com/file/d/1RcIaIUrBZ9GJgrEDh8hRYQUKvIXyRHcr/view?usp=drivesdk,A green specimen with a spherical silhouette.,234.9,Green,Year Round,Crisp,Small-Round,apple,579
ComfyUI_00161_.png,https://drive.google.com/file/d/1ZzpS1UI5a5lrPLEct9VaJGxo306fgsb6/view?usp=drivesdk,An organic item that feels smooth to the touch and looks circular.,162.8,Green,Autumn,Tart,Globular,apple,580
ComfyUI_00154_.png,https://drive.google.com/file/d/1_qMpxEIynuTb4JZEFMtp6UvkBsQ255IC/view?usp=drivesdk,A medium object distinguishable by its green hue and globe-shaped form.,161.7,Dark Red,Winter,Fruity,Irregular,apple,581
ComfyUI_00163_.png,https://drive.google.com/file/d/1aMe4PqgA57-Lxbu2Smmq7DI0pEZt5pPo/view?usp=drivesdk,A sunset-colored item with a round silhouette.,238.3,Green,Winter,Sharp,Asymmetric,apple,582
ComfyUI_00148_.png,https://drive.google.com/file/d/1fYVX_iBFErKgUMdSyS7Hf_jhXMwmbwwX/view?usp=drivesdk,A medium circular produce with a sleek reddish surface.,194.1,Red,Year Round,Sharp,Flattened,apple,583
ComfyUI_00151_.png,https://drive.google.com/file/d/1pgIYQtIcqOYUy6IATPQn7__Xz5dGZa_q/view?usp=drivesdk,A medium item distinguishable by its warm-colored hue and spherical form.,246.7,Red,Autumn,Fruity,Oval,apple,584
ComfyUI_00149_.png,https://drive.google.com/file/d/1qFN_4aSXk3PT_ErozYgCDi4uL6BZOg9_/view?usp=drivesdk,An organic specimen that feels sleek to the touch and looks orb-like.,217.4,Red,Year Round,Sharp,Asymmetric,apple,585
ComfyUI_00150_.png,https://drive.google.com/file/d/1w4W7n0utnFmQKARiKlZiwhde5iKtls4v/view?usp=drivesdk,A sunset-colored specimen with a spherical silhouette.,257,Red,Winter,Juicy,Asymmetric,apple,586
ComfyUI_00155_.png,https://drive.google.com/file/d/1wRtfdIeDVr5qHKrwSjhRHSK2_pUJnB_6/view?usp=drivesdk,This organic matter is orb-like and features a sleek appearance.,272.6,Red,Winter,Sharp,Flattened,apple,587
ComfyUI_00159_.png,https://drive.google.com/file/d/1xs8wpYt9XdI-cvCRmhrcE3be45ZD-KPj/view?usp=drivesdk,A golden item with a orb-like silhouette.,156.8,Yellow,Winter,Tart,Flattened,apple,588
ComfyUI_00157_.png,https://drive.google.com/file/d/1DaQA22kZV5tDWbsFmebFJemZMtOD__UQ/view?usp=drivesdk,This item is round and features a glossy appearance.,212.3,Brown,Winter,Juicy,Flattened,apple,589
ComfyUI_00144_.png,https://drive.google.com/file/d/1FPGwDcrmj_ZZCrEXJ0qi8_f9B7-vOqvB/view?usp=drivesdk,A green item with a round silhouette.,137.1,Red,Autumn,Crisp,Asymmetric,apple,590
ComfyUI_00140_.png,https://drive.google.com/file/d/1GzRCdJQFT5g_B2q79vyb5dd__R3KdwEK/view?usp=drivesdk,A palm-sized specimen distinguishable by its green hue and spherical form.,297.2,Red,Autumn,Sweet,Round,apple,591
ComfyUI_00138_.png,https://drive.google.com/file/d/1HzzcaU3yfy_XlUa6wyL_TBMZLXR7vC07/view?usp=drivesdk,This sample is round and features a polished appearance.,146.4,Dark Red,Autumn,Sharp,Conical,apple,592
ComfyUI_00141_.png,https://drive.google.com/file/d/1QEb54OQt581SGBGdD2N56C_btx5wzs0L/view?usp=drivesdk,A golden sample with a spherical silhouette.,113.6,Red,Autumn,Sweet,Asymmetric,apple,593
ComfyUI_00147_.png,https://drive.google.com/file/d/1UjqbxJxtVqKWbnrZUwG8DGfZhnnVqbNJ/view?usp=drivesdk,An organic specimen that feels smooth to the touch and looks orb-like.,105.6,Dark Red,Autumn,Crisp,Irregular,apple,594
ComfyUI_00142_.png,https://drive.google.com/file/d/1YpyeXG-afZbulapAX1VZ3xbVzpajlNXE/view?usp=drivesdk,An organic item that feels shiny to the touch and looks orb-like.,236,Red,Winter,Tart,Conical,apple,595
ComfyUI_00145_.png,https://drive.google.com/file/d/1bJ3yYGEKQosgfJxcHBJw9mFPvlSCfqJ9/view?usp=drivesdk,A medium organic matter distinguishable by its green hue and spherical form.,184.7,Red,Winter,Sharp,Irregular,apple,596
ComfyUI_00143_.png,https://drive.google.com/file/d/1hiU37z2y8dw_Jnk0vIs2n6_NGCDyeBMR/view?usp=drivesdk,A medium organic matter distinguishable by its golden hue and orb-like form.,220.6,Red,Winter,Sharp,Small-Round,apple,597
ComfyUI_00136_.png,https://drive.google.com/file/d/1irY41Bsocevl_feyeixc42GRs_O2vIbR/view?usp=drivesdk,A medium item distinguishable by its red hue and orb-like form.,195.4,Dark Red,Winter,Sharp,Conical,apple,598
ComfyUI_00139_.png,https://drive.google.com/file/d/1rFYeyQQ6LLJ5Sseza3BiakTNnsKWIJLn/view?usp=drivesdk,This object is spherical and features a shiny appearance.,125.2,Red,Autumn,Juicy,Irregular,apple,599
ComfyUI_00135_.png,https://drive.google.com/file/d/1rkGKnohP2ClJIQStV2FVVY5HovzrdY7H/view?usp=drivesdk,A palm-sized organic matter distinguishable by its warm-colored hue and orb-like form.,138.4,Red,Winter,Juicy,Irregular,apple,600
ComfyUI_00146_.png,https://drive.google.com/file/d/1vJDICplLJRoikwFx9QANafxfO-vE0OqV/view?usp=drivesdk,An organic specimen that feels shiny to the touch and looks circular.,117,Red,Autumn,Sweet,Small-Round,apple,601
ComfyUI_00127_.png,https://drive.google.com/file/d/17TH1yN2MN3cGTKf51Qc6LjsCj6jdKX1R/view?usp=drivesdk,A medium orb-like produce with a shiny reddish surface.,192.1,Red,Autumn,Sharp,Irregular,apple,602
ComfyUI_00123_.png,https://drive.google.com/file/d/19dOaQDuShb9v7iINhSzVC0aJkLSbDau9/view?usp=drivesdk,This organic matter is round and features a smooth appearance.,211.4,Green,Winter,Sharp,Small-Round,apple,603
ComfyUI_00132_.png,https://drive.google.com/file/d/1B1K_1DxQvHagZtB_fJE3E6MaJqtxzjPC/view?usp=drivesdk,An organic organic matter that feels glossy to the touch and looks circular.,162.2,Red,Autumn,Juicy,Small-Round,apple,604
ComfyUI_00129_.png,https://drive.google.com/file/d/1B7PLcCkq0mlmHP8JIngTVBA1MITle390/view?usp=drivesdk,An organic organic matter that feels sleek to the touch and looks round.,125,Orange,Autumn,Crisp,Irregular,apple,605
ComfyUI_00126_.png,https://drive.google.com/file/d/1D3zkqjz9EH55I0CMBjtl8mlzMG6cS71K/view?usp=drivesdk,An organic produce that feels polished to the touch and looks orb-like.,216.7,Red,Winter,Sharp,Conical,apple,606
ComfyUI_00124_.png,https://drive.google.com/file/d/1J2BRazYhdKe5Ywxm1nFDaVUUZ8ovYNqN/view?usp=drivesdk,A medium round sample with a glossy red surface.,114.6,Red,Winter,Sweet,Asymmetric,apple,607
ComfyUI_00130_.png,https://drive.google.com/file/d/1KCJ0Og8AZxz-i9WDY-KwBE379F-IQHsF/view?usp=drivesdk,A red produce with a orb-like silhouette.,93.1,Brown,Autumn,Tart,Conical,apple,608
ComfyUI_00128_.png,https://drive.google.com/file/d/1_qytkHUDrb62wHOJZzssmfA97vOcAUDw/view?usp=drivesdk,An organic organic matter that feels polished to the touch and looks round.,218.1,Brown,Year Round,Tart,Globular,apple,609
ComfyUI_00125_.png,https://drive.google.com/file/d/1_zy9SAVo9ot4OcjuE10Reu9Cbbe1Solz/view?usp=drivesdk,A orange-hued organic matter with a spherical silhouette.,126.1,Orange,Autumn,Sharp,Round,apple,610
ComfyUI_00119_.png,https://drive.google.com/file/d/1igEvxSZweP2Bfo1oDsc3LvMT8TRhooXW/view?usp=drivesdk,This object is round and features a sleek appearance.,160,Green,Year Round,Crisp,Flattened,apple,611
ComfyUI_00133_.png,https://drive.google.com/file/d/1kNyqy4ES5B6pUcnHaI58QId5zCBfD_Jr/view?usp=drivesdk,This produce is globe-shaped and features a polished appearance.,275.6,Red,Year Round,Juicy,Globular,apple,612
ComfyUI_00131_.png,https://drive.google.com/file/d/1oNgxJPJH02g8nRSdcse33wDk897zPoaC/view?usp=drivesdk,A warm-colored sample with a globe-shaped silhouette.,106.6,Red,Autumn,Juicy,Globular,apple,613
ComfyUI_00121_.png,https://drive.google.com/file/d/1vyI764YZD5p7uotlfvBHdHi2wFha510y/view?usp=drivesdk,A palm-sized spherical produce with a polished warm-colored surface.,110.3,Green,Year Round,Sweet,Oval,apple,614
ComfyUI_00120_.png,https://drive.google.com/file/d/1wDItRmujiGiOHwxLTHR4VH_fZ9s3gbJR/view?usp=drivesdk,A orange-hued specimen with a spherical silhouette.,238.4,Green,Winter,Sweet,Oval,apple,615
ComfyUI_00111_.png,https://drive.google.com/file/d/1F5rbLUzATYMh90F0MO00eULr2ZA17lsg/view?usp=drivesdk,A warm-colored specimen with a globe-shaped silhouette.,180.4,Yellow,Year Round,Tart,Flattened,apple,616
ComfyUI_00113_.png,https://drive.google.com/file/d/1P72OcIwdRS8lTADrwvWArficAXyLcZ_a/view?usp=drivesdk,A palm-sized spherical item with a smooth reddish surface.,172.3,Yellow,Autumn,Sweet,Flattened,apple,617
ComfyUI_00114_.png,https://drive.google.com/file/d/1U-NNpF6MODqWhDXMfAfb3mgZ11KaP3--/view?usp=drivesdk,A red organic matter with a round silhouette.,195.7,Yellow,Autumn,Juicy,Conical,apple,618
ComfyUI_00112_.png,https://drive.google.com/file/d/1d6mFgf1dxsLRskAvTBFl4mSr-V3vkg07/view?usp=drivesdk,A orange-hued object with a orb-like silhouette.,274.8,Yellow,Winter,Sharp,Asymmetric,apple,619
ComfyUI_00117_.png,https://drive.google.com/file/d/1dzQfXV2-7EPhu-lLFOQ_8SHMKT9Ppr2v/view?usp=drivesdk,An organic sample that feels polished to the touch and looks round.,144.2,Orange,Year Round,Crisp,Globular,apple,620
ComfyUI_00107_.png,https://drive.google.com/file/d/1j_LpAzewXdjQRmAgehLAqzQmAxsB9f5N/view?usp=drivesdk,A medium object distinguishable by its reddish hue and spherical form.,113.4,Yellow,Winter,Crisp,Flattened,apple,621
ComfyUI_00108_.png,https://drive.google.com/file/d/1lT11QF7hoY-pCwfuc0cCOPyzDLCNn7rg/view?usp=drivesdk,A medium circular specimen with a glossy orange-hued surface.,99.3,Yellow,Autumn,Sweet,Asymmetric,apple,622
ComfyUI_00110_.png,https://drive.google.com/file/d/1nPp6HHwT0EW4ImVGzFXy23oDlFyU6lLW/view?usp=drivesdk,A orange-hued produce with a orb-like silhouette.,155.1,Yellow,Winter,Fruity,Irregular,apple,623
ComfyUI_00115_.png,https://drive.google.com/file/d/1sMbvAsXPxZDDffxqjn76-0d1M0kK4CZQ/view?usp=drivesdk,A red item with a round silhouette.,158.3,Yellow,Year Round,Crisp,Asymmetric,apple,624
ComfyUI_00105_.png,https://drive.google.com/file/d/10oCkU-Y-odehjctEeb_EPF5iEjpD8jK0/view?usp=drivesdk,A warm-colored produce with a spherical silhouette.,141.8,Yellow,Winter,Juicy,Irregular,apple,625
ComfyUI_00098_.png,https://drive.google.com/file/d/13SJ9Z_Dfn_L5wiubE9YAWlUnsD1Deyjc/view?usp=drivesdk,An organic item that feels sleek to the touch and looks orb-like.,168.8,Yellow,Year Round,Juicy,Small-Round,apple,626
ComfyUI_00101_.png,https://drive.google.com/file/d/1ELipUNhj03DwV5-V6wzqGRxBClw5SEy0/view?usp=drivesdk,A golden item with a spherical silhouette.,169.7,Green,Autumn,Juicy,Globular,apple,627
ComfyUI_00096_.png,https://drive.google.com/file/d/1GN3Gtqrdoz31iRb80AM6_bEcuCTISuuh/view?usp=drivesdk,A palm-sized circular produce with a shiny warm-colored surface.,171.4,Green,Winter,Fruity,Asymmetric,apple,628
ComfyUI_00094_.png,https://drive.google.com/file/d/1GqrNbV4kxXn3Cvn7P9gckNlAriVe1BoB/view?usp=drivesdk,A palm-sized spherical object with a glossy golden surface.,202.2,Yellow,Year Round,Fruity,Asymmetric,apple,629
ComfyUI_00106_.png,https://drive.google.com/file/d/1JAlis27nHU2hm8v4ZmaE3x2mI63cUTJt/view?usp=drivesdk,An organic sample that feels smooth to the touch and looks orb-like.,143.1,Yellow,Winter,Crisp,Small-Round,apple,630
ComfyUI_00099_.png,https://drive.google.com/file/d/1RQMuD3BgsV8BgGEkDPAKouRBeQmwg_de/view?usp=drivesdk,A red object with a round silhouette.,127.4,Green,Year Round,Sweet,Asymmetric,apple,631
ComfyUI_00103_.png,https://drive.google.com/file/d/1fHmKA5PyCUlTUUHhGSje3ro1bOLqXpvA/view?usp=drivesdk,A reddish produce with a circular silhouette.,136.9,Yellow,Autumn,Crisp,Round,apple,632
ComfyUI_00097_.png,https://drive.google.com/file/d/1ltJGOyN5P98aCHjGJhf5gtmRLU9suqF9/view?usp=drivesdk,A medium organic matter distinguishable by its reddish hue and globe-shaped form.,172.8,Yellow,Autumn,Juicy,Flattened,apple,633
ComfyUI_00095_.png,https://drive.google.com/file/d/1z5PySlnuB3o_AicvDH1w6fVMf2WuRZaX/view?usp=drivesdk,A palm-sized orb-like produce with a polished sunset-colored surface.,155.2,Green,Autumn,Tart,Globular,apple,634
ComfyUI_00102_.png,https://drive.google.com/file/d/1zQqA-MejwkciUFGn6f-CkIpqGjHHHK_G/view?usp=drivesdk,A palm-sized specimen distinguishable by its green hue and orb-like form.,69.8,Yellow,Year Round,Tart,Oval,apple,635
ComfyUI_00079_.png,https://drive.google.com/file/d/1-D7TejFeBlin5ZHZIrU3W5TYLW8gduNg/view?usp=drivesdk,This object is globe-shaped and features a glossy appearance.,153.9,Yellow,Winter,Crisp,Flattened,apple,636
ComfyUI_00087_.png,https://drive.google.com/file/d/15EI7A5tOfLd52tExZW4e-JYroWSurSrt/view?usp=drivesdk,This specimen is globe-shaped and features a glossy appearance.,227,White/Pale,Autumn,Sharp,Oval,apple,637
ComfyUI_00091_.png,https://drive.google.com/file/d/1ANNAHDyUTWQEnxdTITcUYc-d_q-MoUSF/view?usp=drivesdk,A reddish sample with a round silhouette.,288.9,Yellow,Autumn,Fruity,Small-Round,apple,638
ComfyUI_00089_.png,https://drive.google.com/file/d/1DHOxhD2b9eGRl5Nqq4MTb7Sm-BMmslAw/view?usp=drivesdk,This object is spherical and features a shiny appearance.,152.4,Yellow,Year Round,Sweet,Asymmetric,apple,639
ComfyUI_00082_.png,https://drive.google.com/file/d/1GL1qIpA1QEOHlYaPHLoJPcTV1r4Xpzk5/view?usp=drivesdk,A palm-sized organic matter distinguishable by its green hue and spherical form.,136.4,Yellow,Autumn,Sharp,Asymmetric,apple,640
ComfyUI_00080_.png,https://drive.google.com/file/d/1Vxo_thpUg_sNy_-YRuxALAzAlegbbylw/view?usp=drivesdk,A palm-sized produce distinguishable by its orange-hued hue and orb-like form.,274,Yellow,Autumn,Sweet,Oval,apple,641
ComfyUI_00078_.png,https://drive.google.com/file/d/1i9Yc4gP83FrkEK5VdDd--j7Y7BSXR9I1/view?usp=drivesdk,A medium orb-like object with a sleek orange-hued surface.,181.3,Red,Winter,Crisp,Globular,apple,642
ComfyUI_00085_.png,https://drive.google.com/file/d/1p9P1_5Asjr46gn4QGS4kIEkj9Lrx3JZE/view?usp=drivesdk,An organic produce that feels polished to the touch and looks globe-shaped.,146.1,Yellow,Autumn,Sweet,Round,apple,643
ComfyUI_00086_.png,https://drive.google.com/file/d/1wRVsqWyVqjSn3WI9mAeJuAoZtJ_E1eit/view?usp=drivesdk,A palm-sized specimen distinguishable by its green hue and circular form.,237.7,Orange,Year Round,Tart,Conical,apple,644
ComfyUI_00083_.png,https://drive.google.com/file/d/1zc3hwQbUAgw8FfZLPZTf5lupwnpMuzR2/view?usp=drivesdk,A palm-sized orb-like sample with a sleek green surface.,153.1,Yellow,Year Round,Juicy,Globular,apple,645
ComfyUI_00073_.png,https://drive.google.com/file/d/10HDxIaqK4I8WFxgfxMayZH_C4iTsp0Al/view?usp=drivesdk,This sample is circular and features a shiny appearance.,152.9,Brown,Winter,Fruity,Irregular,apple,646
ComfyUI_00070_.png,https://drive.google.com/file/d/17v5OfP2D5kuhphxBJ0p1DYgkKlFn59-d/view?usp=drivesdk,A palm-sized organic matter distinguishable by its golden hue and orb-like form.,204,Yellow,Year Round,Fruity,Asymmetric,apple,647
ComfyUI_00074_.png,https://drive.google.com/file/d/181O0_dZatef-cEg1zLPHoPIMRSBU-zvu/view?usp=drivesdk,This item is orb-like and features a polished appearance.,124.5,White/Pale,Year Round,Sharp,Irregular,apple,648
ComfyUI_00068_.png,https://drive.google.com/file/d/1G85dY_-BRrLGXy2gCps7XkW0KzMoJAyd/view?usp=drivesdk,A medium spherical produce with a glossy sunset-colored surface.,160.1,Yellow,Autumn,Juicy,Asymmetric,apple,649
ComfyUI_00067_.png,https://drive.google.com/file/d/1IqnbJKBTJyv14ICGiI2kcl541aQ34yHY/view?usp=drivesdk,A reddish produce with a globe-shaped silhouette.,180.3,Yellow,Year Round,Sweet,Irregular,apple,650
ComfyUI_00072_.png,https://drive.google.com/file/d/1KzE7bAjIR7hZpqg-Q-UUMIXM5gtEvNYR/view?usp=drivesdk,This produce is round and features a smooth appearance.,134.2,Yellow,Autumn,Juicy,Round,apple,651
ComfyUI_00064_.png,https://drive.google.com/file/d/1VcN8yAukrLrK3BmU6uwj7b5ep6Fri2np/view?usp=drivesdk,An organic sample that feels sleek to the touch and looks spherical.,168.3,White/Pale,Year Round,Juicy,Round,apple,652
ComfyUI_00076_.png,https://drive.google.com/file/d/1aPbtocubVj9rNn6JRcjtsCFU3KjcOccb/view?usp=drivesdk,This item is spherical and features a shiny appearance.,210.1,Orange,Winter,Juicy,Asymmetric,apple,653
ComfyUI_00077_.png,https://drive.google.com/file/d/1gvRwLkL7paVOU0tmb0fLFi0pfuAS8gsz/view?usp=drivesdk,This object is globe-shaped and features a shiny appearance.,299.2,Red,Winter,Tart,Flattened,apple,654
ComfyUI_00065_.png,https://drive.google.com/file/d/1n86xqv9yZy0yQAg0vKNuE-AZHEZo3yvc/view?usp=drivesdk,This object is spherical and features a polished appearance.,218,Yellow,Autumn,Fruity,Globular,apple,655
ComfyUI_00069_.png,https://drive.google.com/file/d/1nGky_RPfDqFoM4RkFrENKf8ghE0wxvOg/view?usp=drivesdk,A palm-sized orb-like specimen with a glossy red surface.,135,White/Pale,Year Round,Crisp,Small-Round,apple,656
ComfyUI_00057_.png,https://drive.google.com/file/d/10aUcKJXQsVjBCE1o_OYh7rCT283HSZoh/view?usp=drivesdk,A medium round item with a smooth golden surface.,248.6,Red,Winter,Sweet,Conical,apple,657
ComfyUI_00052_.png,https://drive.google.com/file/d/10roLow8Stcp_Td_Ma-2WPB6P92TZQhIH/view?usp=drivesdk,A palm-sized circular item with a polished reddish surface.,194.4,Red,Autumn,Sharp,Flattened,apple,658
ComfyUI_00049_.png,https://drive.google.com/file/d/1AfOoovv_NyrWEuPZifvBox_qU3Tvd17Q/view?usp=drivesdk,This item is round and features a glossy appearance.,224,Red,Winter,Juicy,Oval,apple,659
ComfyUI_00054_.png,https://drive.google.com/file/d/1BSVMK9t9iYyNSomCqIF2tOYhnBQh7RaL/view?usp=drivesdk,This item is round and features a glossy appearance.,251.3,Red,Autumn,Crisp,Conical,apple,660
ComfyUI_00056_.png,https://drive.google.com/file/d/1BiN4Gk23u7kRbchkaEFlF1oQmJCoPzTk/view?usp=drivesdk,A warm-colored organic matter with a globe-shaped silhouette.,214.4,Red,Autumn,Crisp,Irregular,apple,661
ComfyUI_00062_.png,https://drive.google.com/file/d/1E1XmH80JS0K4KAwM-lRAZOxoA1ZtIbSH/view?usp=drivesdk,An organic sample that feels shiny to the touch and looks spherical.,142.8,Yellow,Autumn,Juicy,Small-Round,apple,662
ComfyUI_00058_.png,https://drive.google.com/file/d/1EwHyPJfMimYgD2HFv_X8fvXWtcXeef1Z/view?usp=drivesdk,A palm-sized spherical specimen with a glossy golden surface.,283.1,Red,Winter,Tart,Asymmetric,apple,663
ComfyUI_00051_.png,https://drive.google.com/file/d/1JGGnTlwzJSecC2xyQBduROhPSf0COgyY/view?usp=drivesdk,A palm-sized orb-like specimen with a polished green surface.,204.7,Red,Autumn,Crisp,Irregular,apple,664
ComfyUI_00053_.png,https://drive.google.com/file/d/1QAl6RE1l0Ms6IAxIeq1mbj2gIrIuVNY-/view?usp=drivesdk,A palm-sized circular sample with a polished warm-colored surface.,140.1,Red,Winter,Sharp,Flattened,apple,665
ComfyUI_00048_.png,https://drive.google.com/file/d/1QsOXwXldg-xlMgX1gcMPdmTNeEEspLES/view?usp=drivesdk,A palm-sized sample distinguishable by its orange-hued hue and round form.,144.8,Red,Winter,Crisp,Round,apple,666
ComfyUI_00061_.png,https://drive.google.com/file/d/1UC3IifoEo9Bk-tgo0g2Ucs9oz6mb0sUh/view?usp=drivesdk,A palm-sized item distinguishable by its golden hue and globe-shaped form.,210.7,Red,Year Round,Juicy,Asymmetric,apple,667
ComfyUI_00055_.png,https://drive.google.com/file/d/1bevLUlG2ghyevwn4ZLDjDG8xn5gjDxsu/view?usp=drivesdk,A medium round sample with a smooth green surface.,74.2,Red,Year Round,Crisp,Round,apple,668
ComfyUI_00050_.png,https://drive.google.com/file/d/1iKzyQ1LNspyR5v2Czlmc3GrYCBxNtrJd/view?usp=drivesdk,A warm-colored item with a globe-shaped silhouette.,163.3,Red,Winter,Sharp,Small-Round,apple,669
ComfyUI_00047_.png,https://drive.google.com/file/d/1mLVvgFLG6lLwhjOTpyPzhK5z2wbgjh_3/view?usp=drivesdk,A palm-sized produce distinguishable by its reddish hue and globe-shaped form.,202,Red,Autumn,Crisp,Asymmetric,apple,670
ComfyUI_00040_.png,https://drive.google.com/file/d/12U2tTTr9BI2z9EDRJYZAPkmn3hvdmcX9/view?usp=drivesdk,An organic organic matter that feels sleek to the touch and looks circular.,124.6,Red,Autumn,Juicy,Globular,apple,671
ComfyUI_00042_.png,https://drive.google.com/file/d/13scLAqW6cDnmW_RyXyE41ttcTMMBqOey/view?usp=drivesdk,A medium round sample with a shiny golden surface.,225.8,Red,Winter,Sharp,Globular,apple,672
ComfyUI_00045_.png,https://drive.google.com/file/d/14A6xRiYjld8K5oP8O134-4p4jT4uWR0A/view?usp=drivesdk,A medium object distinguishable by its green hue and orb-like form.,205,Red,Autumn,Tart,Irregular,apple,673
ComfyUI_00038_.png,https://drive.google.com/file/d/14YOxUYWKSOZ4MmBlOBejg3y-GP3Gc-eL/view?usp=drivesdk,An organic specimen that feels polished to the touch and looks spherical.,214.4,Red,Winter,Sweet,Small-Round,apple,674
ComfyUI_00039_.png,https://drive.google.com/file/d/191Ys_LnWQNmagm4ZWZ6N5kDl77bQNr3Q/view?usp=drivesdk,A warm-colored organic matter with a globe-shaped silhouette.,56.1,Red,Year Round,Crisp,Round,apple,675
ComfyUI_00037_.png,https://drive.google.com/file/d/1Stx-GW9pTyNo2KhD5MmMzs72tj9bYTBw/view?usp=drivesdk,This organic matter is circular and features a polished appearance.,185,Red,Winter,Crisp,Flattened,apple,676
ComfyUI_00036_.png,https://drive.google.com/file/d/1TUNyPNpPpiR5mXYY3wAT-hbKSfCNzssY/view?usp=drivesdk,A medium produce distinguishable by its red hue and orb-like form.,177.9,Orange,Autumn,Sharp,Small-Round,apple,677
ComfyUI_00041_.png,https://drive.google.com/file/d/1TeSEvHCKRTCKw-_FV4xMJffs_Yt8QYoi/view?usp=drivesdk,This specimen is orb-like and features a polished appearance.,133.8,Red,Autumn,Sweet,Round,apple,678
ComfyUI_00032_.png,https://drive.google.com/file/d/1aifICtCKxvZ_fvSIxP0bVTUu-HSGP8Ds/view?usp=drivesdk,A medium produce distinguishable by its orange-hued hue and globe-shaped form.,214,Red,Winter,Sharp,Conical,apple,679
ComfyUI_00034_.png,https://drive.google.com/file/d/1iEyOijky8gXrczu5zyrb64JvkTi1ooMK/view?usp=drivesdk,A palm-sized circular object with a smooth red surface.,147.6,Brown,Autumn,Crisp,Round,apple,680
ComfyUI_00030_.png,https://drive.google.com/file/d/1o4T98WiWzWux0lxi0uXLMNTX9Urg5p5r/view?usp=drivesdk,A palm-sized produce distinguishable by its reddish hue and globe-shaped form.,339,Brown,Year Round,Sharp,Irregular,apple,681
ComfyUI_00027_.png,https://drive.google.com/file/d/11HwS_JaPz02psl_19n6EAlduSZWIggyb/view?usp=drivesdk,This produce is circular and features a shiny appearance.,241.5,Green,Winter,Tart,Globular,apple,682
ComfyUI_00029_.png,https://drive.google.com/file/d/14JTJrVCISkamtyvM9-800FIzrvNLpdFy/view?usp=drivesdk,A medium spherical sample with a polished warm-colored surface.,115.9,Green,Autumn,Tart,Conical,apple,683
ComfyUI_00025_.png,https://drive.google.com/file/d/1nW9xluDxQ6kzv5YLnvNuJZNjuFHM6XlO/view?usp=drivesdk,An organic produce that feels glossy to the touch and looks circular.,121.8,Yellow,Winter,Sweet,Asymmetric,apple,684
ComfyUI_00026_.png,https://drive.google.com/file/d/1ukZeSpGebQ7Pyyjf20qZCcBBtvKWf02D/view?usp=drivesdk,An organic object that feels sleek to the touch and looks spherical.,294.8,White/Pale,Winter,Sharp,Asymmetric,apple,685
ComfyUI_00024_.png,https://drive.google.com/file/d/1NWL4unm6C0QSu23C-Z-lar9X8_VG5zUN/view?usp=drivesdk,A medium orb-like sample with a glossy green surface.,135.3,Green,Year Round,Sweet,Round,apple,686
ComfyUI_00023_.png,https://drive.google.com/file/d/1H9tDLp4fFpl58aQi-fibhwvZiOyAd3X6/view?usp=drivesdk,This sample is orb-like and features a smooth appearance.,205.8,Yellow,Year Round,Sharp,Oval,apple,687
ComfyUI_00022_.png,https://drive.google.com/file/d/1q-JvBt-e4VUFNsSu7UgxUuvFxI_1jQOm/view?usp=drivesdk,A medium item distinguishable by its green hue and circular form.,149.1,Green,Year Round,Fruity,Asymmetric,apple,688
ComfyUI_00019_.png,https://drive.google.com/file/d/1hQy6DBKSUX3KuzFiaqITrmWCs537_ik4/view?usp=drivesdk,An organic organic matter that feels smooth to the touch and looks orb-like.,264.7,Green,Winter,Juicy,Irregular,apple,689
ComfyUI_00018_.png,https://drive.google.com/file/d/1kzdJAJkUIsMYqtBWQy5Zi5W60zJTsKa6/view?usp=drivesdk,A palm-sized sample distinguishable by its sunset-colored hue and orb-like form.,173.8,Green,Autumn,Crisp,Flattened,apple,690
