id,label
2290,potato
2291,potato
2292,potato
2293,potato
2294,potato
2295,potato
2296,potato
2297,potato
2298,potato
2299,potato
2300,potato
2301,potato
2302,potato
2303,potato
2304,potato
2305,potato
2306,potato
2307,potato
2308,potato
2309,potato
2310,potato
2311,potato
2312,potato
2313,potato
2314,potato
2315,potato
2316,potato
2317,potato
2318,potato
2319,potato
2320,potato
2321,potato
2322,potato
2323,potato
2324,potato
2325,potato
2326,potato
2327,potato
2328,potato
2329,potato
2330,potato
2331,potato
2332,potato
2333,potato
2334,potato
2335,potato
2336,potato
2337,potato
2338,potato
2339,potato
2340,potato
2341,potato
2342,potato
2343,potato
2344,potato
2345,potato
2346,potato
2347,potato
2348,potato
2349,potato
2350,potato
2351,potato
2352,potato
2353,potato
2354,potato
2355,potato
2356,potato
2357,potato
2358,potato
2359,potato
2360,potato
2361,potato
2362,potato
2363,potato
2364,potato
2365,potato
2366,potato
2367,potato
2368,potato
2369,potato
2370,potato
2371,potato
2372,potato
2373,potato
2374,potato
2375,potato
2376,potato
2377,potato
2378,potato
2379,potato
2380,potato
2381,potato
2382,potato
2383,potato
2384,potato
2385,potato
2386,potato
2387,potato
2388,potato
2389,potato
2390,potato
2391,potato
2392,potato
2393,potato
2394,potato
2395,potato
2396,potato
2397,potato
2398,potato
2399,potato
2400,potato
2401,potato
2402,potato
2403,potato
2404,potato
2405,potato
2406,potato
2407,potato
2408,potato
2409,potato
2410,potato
2411,potato
2412,potato
2413,potato
2414,potato
2415,potato
2416,potato
2417,potato
2418,potato
2419,potato
2420,potato
2421,potato
2422,potato
2423,potato
2424,potato
2425,potato
2426,potato
2427,potato
2428,potato
2429,potato
2430,potato
2431,potato
2432,potato
2433,potato
2434,potato
2435,potato
2436,potato
2437,potato
2438,potato
2439,potato
2440,potato
2441,potato
2442,potato
2443,potato
2444,potato
2445,potato
2446,potato
2447,potato
2448,potato
2449,potato
2450,potato
2451,potato
2452,potato
2453,potato
2454,potato
2455,potato
2456,potato
2457,potato
2458,potato
2459,potato
2460,potato
2461,potato
2462,potato
2463,potato
2464,potato
2465,potato
2466,potato
2467,potato
2468,potato
2469,potato
2470,potato
2471,potato
2472,potato
2473,potato
2474,potato
2475,potato
2476,potato
2477,potato
2478,potato
2479,potato
2480,potato
2481,potato
2482,potato
2483,potato
2484,potato
2485,potato
2486,potato
2487,potato
2488,potato
2489,potato
2490,potato
2491,potato
2492,potato
2493,potato
2494,potato
2495,potato
2496,potato
2497,potato
2498,potato
2499,potato
2500,potato
2501,potato
2502,potato
2503,potato
2504,potato
2505,potato
2506,potato
2507,potato
2508,potato
2509,potato
2510,potato
2511,potato
2512,potato
2513,potato
2514,potato
2515,potato
2516,potato
2517,potato
2518,potato
2519,potato
2520,potato
2521,potato
2522,potato
2523,potato
2524,potato
2525,potato
2526,potato
2527,potato
2528,potato
2529,potato
2530,potato
2531,potato
2532,potato
2533,potato
2534,onion
2535,onion
2536,onion
2537,onion
2538,onion
2539,onion
2540,onion
2541,onion
2542,onion
2543,onion
2544,onion
2545,onion
2546,onion
2547,onion
2548,onion
2549,onion
2550,onion
2551,onion
2552,onion
2553,onion
2554,onion
2555,onion
2556,onion
2557,onion
2558,onion
2559,onion
2560,onion
2561,onion
2562,onion
2563,onion
2564,onion
2565,onion
2566,onion
2567,onion
2568,onion
2569,onion
2570,onion
2571,onion
2572,onion
2573,onion
2574,onion
2575,onion
2576,onion
2577,onion
2578,onion
2579,onion
2580,onion
2581,onion
2582,onion
2583,onion
2584,onion
2585,onion
2586,onion
2587,onion
2588,onion
2589,onion
2590,onion
2591,onion
2592,onion
2593,onion
2594,onion
2595,onion
2596,onion
2597,onion
2598,onion
2599,onion
2600,onion
2601,onion
2602,onion
2603,onion
2604,onion
2605,onion
2606,onion
2607,onion
2608,onion
2609,onion
2610,onion
2611,onion
2612,onion
2613,onion
2614,onion
2615,onion
2616,onion
2617,onion
2618,onion
2619,onion
2620,onion
2621,onion
2622,onion
2623,onion
2624,onion
2625,onion
2626,onion
2627,onion
2628,onion
2629,onion
2630,onion
2631,onion
2632,onion
2633,onion
2634,onion
2635,onion
2636,onion
2637,onion
2638,onion
2639,onion
2640,onion
2641,onion
2642,onion
2643,onion
2644,onion
2645,onion
2646,onion
2647,onion
2648,onion
2649,onion
2650,onion
2651,onion
2652,onion
2653,onion
2654,onion
2655,onion
2656,onion
2657,onion
2658,onion
2659,onion
2660,onion
2661,onion
2662,onion
2663,onion
2664,onion
2665,onion
2666,onion
2667,onion
2668,onion
2669,onion
2670,onion
2671,onion
2672,onion
2673,onion
2674,onion
2675,onion
2676,onion
2677,onion
2678,onion
2679,onion
2680,onion
2681,onion
2682,onion
2683,onion
2684,onion
2685,onion
2686,onion
2687,onion
2688,onion
2689,onion
2690,onion
2691,onion
2692,onion
2693,onion
2694,onion
2695,onion
2696,onion
2697,onion
2698,onion
2699,onion
2700,onion
2701,onion
2702,onion
2703,onion
2704,onion
2705,onion
2706,onion
2707,onion
2708,onion
2709,onion
2710,onion
2711,onion
2712,onion
2713,onion
2714,onion
2715,onion
2716,onion
2717,onion
2718,onion
2719,onion
2720,onion
2721,onion
2722,onion
2723,onion
2724,onion
2725,onion
2726,onion
2727,onion
2728,onion
2729,onion
2730,onion
2731,onion
2732,onion
2733,onion
2734,onion
2735,onion
2736,onion
2737,onion
2738,onion
2739,onion
2740,onion
2741,onion
2742,onion
2743,onion
2744,onion
2745,onion
2746,onion
2747,onion
2748,onion
2749,onion
2750,onion
2751,onion
2752,onion
2753,onion
2754,onion
2755,onion
2756,onion
2757,onion
2758,onion
2759,onion
2760,onion
2761,onion
2762,onion
2763,onion
2764,onion
2765,onion
2766,onion
2767,onion
2768,onion
2769,onion
2770,onion
2771,onion
2772,onion
2773,onion
2774,onion
2775,onion
2776,onion
2777,onion
2778,onion
2779,onion
2780,onion
2781,onion
2782,onion
2783,onion
2784,onion
2785,onion
2786,onion
2787,onion
2788,onion
2789,onion
2790,onion
2791,onion
2792,onion
2793,onion
2794,onion
2795,onion
2796,onion
2797,onion
2798,onion
2799,onion
2800,onion
2801,onion
2802,onion
2803,onion
2804,onion
2805,onion
2806,onion
2807,onion
2808,onion
2809,onion
2810,onion
2811,onion
2812,onion
2813,onion
2814,onion
2815,onion
2816,onion
2817,onion
2818,onion
2819,onion
2820,onion
2821,onion
2822,onion
2823,onion
2824,onion
2825,onion
2826,onion
2827,onion
2828,onion
2829,onion
2830,onion
2831,onion
2832,onion
2833,onion
2834,onion
2835,onion
2836,onion
2837,onion
2838,onion
2839,onion
2840,onion
2841,onion
2842,onion
2843,onion
2844,onion
2845,onion
2846,onion
2847,onion
2848,onion
2849,onion
2850,onion
2851,onion
2852,onion
2853,onion
2854,onion
2855,onion
2856,onion
2857,onion
2858,onion
2859,onion
2860,onion
2861,onion
2862,onion
2863,onion
2864,onion
2865,onion
2866,onion
2867,onion
2868,onion
2869,onion
2870,onion
2871,onion
2872,onion
2873,onion
2874,onion
2875,onion
2876,onion
2877,onion
2878,onion
2879,onion
2880,onion
2881,onion
2882,onion
2883,onion
2884,onion
2885,onion
2886,onion
2887,onion
2888,onion
2889,onion
2890,onion
2891,onion
2892,onion
2893,onion
2894,onion
2895,onion
2896,onion
2897,onion
2898,onion
2899,onion
2900,onion
2901,onion
2902,onion
2903,onion
2904,onion
2905,onion
2906,onion
2907,onion
2908,onion
2909,onion
2910,onion
2911,onion
2912,onion
2913,onion
2914,onion
2915,onion
2916,onion
2917,onion
2918,onion
2919,onion
2920,onion
2921,onion
2922,onion
2923,onion
2924,onion
2925,onion
2926,onion
2927,onion
2928,onion
2929,onion
2930,onion
2931,onion
2932,onion
2933,onion
2934,onion
2935,onion
2936,onion
2937,onion
2938,onion
2939,onion
2940,onion
2941,onion
2942,onion
2943,onion
2944,onion
2945,onion
2946,onion
2947,onion
2948,onion
2949,onion
2950,onion
2951,onion
2952,onion
2953,onion
2954,onion
2955,onion
2956,onion
2957,onion
2958,onion
2959,onion
2960,onion
2961,onion
2962,onion
2963,onion
2964,onion
2965,onion
2966,onion
2967,onion
2968,onion
2969,onion
2970,onion
2971,onion
2972,onion
2973,onion
2974,onion
2975,onion
2976,onion
2977,onion
2978,onion
2979,onion
2980,onion
2981,onion
2982,onion
2983,onion
2984,onion
2985,onion
2986,onion
2987,onion
2988,onion
2989,onion
2990,onion
2991,onion
2992,onion
2993,onion
2994,onion
2995,onion
2996,onion
2997,onion
2998,onion
2999,onion
3000,onion
3001,onion
3002,onion
3003,onion
3004,onion
3005,onion
3006,onion
3007,onion
3008,onion
3009,onion
3010,onion
3011,onion
3012,onion
3013,onion
3014,onion
3015,onion
3016,onion
3017,onion
3018,onion
3019,onion
3020,onion
3021,onion
3022,onion
3023,onion
3024,onion
3025,onion
3026,onion
3027,onion
3028,onion
3029,onion
3030,onion
3031,onion
3032,onion
3033,onion
3034,onion
3035,onion
3036,onion
3037,onion
3038,onion
3039,onion
3040,onion
3041,onion
3042,onion
3043,onion
3044,onion
3045,onion
3046,onion
3047,onion
3048,onion
3049,onion
3050,onion
3051,onion
3052,onion
3053,onion
3054,onion
3055,onion
3056,onion
3057,onion
3058,onion
3059,onion
3060,onion
3061,onion
3062,onion
3063,onion
3064,onion
3065,onion
3066,onion
3067,onion
3068,onion
3069,onion
3070,onion
3071,onion
